lot_id,date,wafer_slot,step,meas_tool,site_id,field_x,field_y,site_in_field,wafer_x_mm,wafer_y_mm,r_norm,pattern_density,cd_nm
L0147,2026-03-26,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,110.902
L0147,2026-03-26,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,112.187
L0147,2026-03-26,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,108.903
L0147,2026-03-26,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,111.136
L0147,2026-03-26,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,110.816
L0147,2026-03-26,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,111.652
L0147,2026-03-26,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,112.965
L0147,2026-03-26,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,110.593
L0149,2026-03-26,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,108.927
L0149,2026-03-26,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,107.51
L0149,2026-03-26,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,111.925
L0149,2026-03-26,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,108.201
L0149,2026-03-26,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,112.0
L0149,2026-03-26,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,112.01
L0149,2026-03-26,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,109.226
L0149,2026-03-26,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,111.578
L0149,2026-03-26,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,108.961
L0149,2026-03-26,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,111.089
L0149,2026-03-26,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,110.372
L0149,2026-03-26,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,107.523
L0149,2026-03-26,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,108.648
L0149,2026-03-26,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,107.992
L0149,2026-03-26,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,111.365
L0149,2026-03-26,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,109.849
L0149,2026-03-26,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,106.225
L0149,2026-03-26,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,112.109
L0149,2026-03-26,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,110.707
L0149,2026-03-26,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,111.956
L0149,2026-03-26,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,110.368
L0149,2026-03-26,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,108.958
L0149,2026-03-26,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,111.014
L0149,2026-03-26,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,109.247
L0149,2026-03-26,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,112.452
L0149,2026-03-26,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,112.312
L0149,2026-03-26,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,109.337
L0149,2026-03-26,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,112.319
L0149,2026-03-26,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,113.399
L0149,2026-03-26,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,113.098
L0149,2026-03-26,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,114.409
L0149,2026-03-26,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,110.807
L0149,2026-03-26,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,110.06
L0149,2026-03-26,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,113.37
L0149,2026-03-26,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,108.582
L0149,2026-03-26,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,112.654
L0149,2026-03-26,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,110.809
L0149,2026-03-26,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,109.748
L0149,2026-03-26,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,111.835
L0149,2026-03-26,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,110.681
L0149,2026-03-26,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,112.806
L0151,2026-03-26,13,ACI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,109.626
L0151,2026-03-26,13,ACI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,105.672
L0151,2026-03-26,13,ACI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,107.382
L0151,2026-03-26,13,ACI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,108.342
L0151,2026-03-26,13,ACI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,109.843
L0151,2026-03-26,13,ACI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,110.149
L0151,2026-03-26,13,ACI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,106.072
L0151,2026-03-26,13,ACI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,110.331
L0151,2026-03-26,13,ACI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,107.454
L0151,2026-03-26,13,ACI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,111.251
L0151,2026-03-26,13,ACI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,109.496
L0151,2026-03-26,13,ACI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,106.512
L0151,2026-03-26,13,ACI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,107.997
L0151,2026-03-26,13,ACI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,107.264
L0151,2026-03-26,13,ACI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,111.798
L0151,2026-03-26,13,ACI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,110.128
L0151,2026-03-26,13,ACI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,108.959
L0151,2026-03-26,13,ACI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,108.203
L0151,2026-03-26,13,ACI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,108.138
L0151,2026-03-26,13,ACI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,111.685
L0151,2026-03-26,13,ACI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,112.664
L0151,2026-03-26,13,ACI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,107.546
L0151,2026-03-26,13,ACI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,110.876
L0151,2026-03-26,13,ACI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,108.459
L0151,2026-03-26,13,ACI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,110.286
L0151,2026-03-26,13,ACI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,113.327
L0151,2026-03-26,13,ACI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,109.216
L0151,2026-03-26,13,ACI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,108.813
L0151,2026-03-26,13,ACI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,112.245
L0151,2026-03-26,13,ACI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,111.615
L0151,2026-03-26,13,ACI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,113.435
L0151,2026-03-26,13,ACI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,112.594
L0151,2026-03-26,13,ACI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,109.261
L0151,2026-03-26,13,ACI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,111.356
L0151,2026-03-26,13,ACI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,108.779
L0151,2026-03-26,13,ACI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,112.456
L0151,2026-03-26,13,ACI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,110.104
L0151,2026-03-26,13,ACI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,111.261
L0151,2026-03-26,13,ACI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,110.418
L0151,2026-03-26,13,ACI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,108.918
L0151,2026-03-26,13,ACI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,111.173
L0153,2026-03-27,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,111.961
L0153,2026-03-27,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,109.893
L0153,2026-03-27,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,111.413
L0153,2026-03-27,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,111.524
L0153,2026-03-27,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,111.077
L0153,2026-03-27,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,111.689
L0153,2026-03-27,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,109.458
L0153,2026-03-27,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,112.648
L0153,2026-03-27,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,109.489
L0153,2026-03-27,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,115.104
L0153,2026-03-27,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,110.96
L0153,2026-03-27,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,108.715
L0153,2026-03-27,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,110.857
L0153,2026-03-27,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,110.214
L0153,2026-03-27,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,112.78
L0153,2026-03-27,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,110.984
L0153,2026-03-27,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,109.629
L0153,2026-03-27,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,112.894
L0153,2026-03-27,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,110.863
L0153,2026-03-27,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,112.606
L0153,2026-03-27,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,112.399
L0153,2026-03-27,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,108.064
L0153,2026-03-27,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,113.826
L0153,2026-03-27,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,111.887
L0153,2026-03-27,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,113.386
L0153,2026-03-27,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,111.792
L0153,2026-03-27,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,108.859
L0153,2026-03-27,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,109.586
L0153,2026-03-27,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,113.111
L0153,2026-03-27,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,111.231
L0153,2026-03-27,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,113.178
L0153,2026-03-27,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,111.65
L0153,2026-03-27,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,110.171
L0153,2026-03-27,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,111.92
L0153,2026-03-27,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,109.07
L0153,2026-03-27,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,113.517
L0153,2026-03-27,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,111.735
L0153,2026-03-27,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,108.122
L0153,2026-03-27,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,112.017
L0153,2026-03-27,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,112.883
L0153,2026-03-27,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,113.265
L0155,2026-03-27,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,112.112
L0155,2026-03-27,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,110.44
L0155,2026-03-27,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,112.203
L0155,2026-03-27,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,111.119
L0155,2026-03-27,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,112.707
L0155,2026-03-27,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,111.368
L0155,2026-03-27,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,107.652
L0155,2026-03-27,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,111.71
L0155,2026-03-27,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,110.016
L0155,2026-03-27,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,111.359
L0155,2026-03-27,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,111.459
L0155,2026-03-27,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,109.534
L0155,2026-03-27,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,111.969
L0155,2026-03-27,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,108.347
L0155,2026-03-27,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,112.656
L0155,2026-03-27,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,112.154
L0155,2026-03-27,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,109.791
L0155,2026-03-27,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,111.133
L0155,2026-03-27,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,110.496
L0155,2026-03-27,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,114.795
L0155,2026-03-27,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,111.787
L0155,2026-03-27,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,110.331
L0155,2026-03-27,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,109.973
L0155,2026-03-27,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,110.14
L0155,2026-03-27,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,111.917
L0155,2026-03-27,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,112.384
L0155,2026-03-27,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,109.917
L0155,2026-03-27,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,110.787
L0155,2026-03-27,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,111.566
L0155,2026-03-27,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,112.827
L0155,2026-03-27,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,112.451
L0155,2026-03-27,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,112.546
L0155,2026-03-27,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,109.895
L0155,2026-03-27,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,113.556
L0155,2026-03-27,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,111.275
L0155,2026-03-27,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,112.578
L0155,2026-03-27,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,111.28
L0155,2026-03-27,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,109.159
L0155,2026-03-27,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,112.71
L0155,2026-03-27,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,110.934
L0155,2026-03-27,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,112.043
L0157,2026-03-27,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,111.725
L0157,2026-03-27,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,109.409
L0157,2026-03-27,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,111.714
L0157,2026-03-27,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,109.888
L0157,2026-03-27,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,112.182
L0157,2026-03-27,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,111.299
L0157,2026-03-27,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,106.82
L0157,2026-03-27,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,110.699
L0157,2026-03-27,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,109.075
L0157,2026-03-27,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,112.787
L0157,2026-03-27,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,111.936
L0157,2026-03-27,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,109.047
L0157,2026-03-27,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,111.079
L0157,2026-03-27,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,108.724
L0157,2026-03-27,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,110.896
L0157,2026-03-27,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,112.063
L0157,2026-03-27,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,108.629
L0157,2026-03-27,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,111.37
L0157,2026-03-27,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,109.268
L0157,2026-03-27,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,111.472
L0157,2026-03-27,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,111.099
L0157,2026-03-27,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,108.249
L0157,2026-03-27,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,112.143
L0157,2026-03-27,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,109.75
L0157,2026-03-27,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,111.635
L0157,2026-03-27,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,113.274
L0157,2026-03-27,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,109.774
L0157,2026-03-27,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,109.964
L0157,2026-03-27,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,113.055
L0157,2026-03-27,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,112.57
L0157,2026-03-27,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,112.75
L0157,2026-03-27,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,112.702
L0157,2026-03-27,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,109.229
L0157,2026-03-27,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,113.852
L0157,2026-03-27,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,109.511
L0157,2026-03-27,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,113.164
L0157,2026-03-27,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,111.012
L0157,2026-03-27,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,108.749
L0157,2026-03-27,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,111.508
L0157,2026-03-27,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,112.848
L0157,2026-03-27,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,110.977
L0159,2026-03-27,13,ACI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,109.95
L0159,2026-03-27,13,ACI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,107.09
L0159,2026-03-27,13,ACI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,113.214
L0159,2026-03-27,13,ACI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,108.64
L0159,2026-03-27,13,ACI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,111.725
L0159,2026-03-27,13,ACI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,110.917
L0159,2026-03-27,13,ACI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,107.799
L0159,2026-03-27,13,ACI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,110.08
L0159,2026-03-27,13,ACI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,109.789
L0159,2026-03-27,13,ACI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,111.807
L0159,2026-03-27,13,ACI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,110.705
L0159,2026-03-27,13,ACI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,109.956
L0159,2026-03-27,13,ACI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,111.977
L0159,2026-03-27,13,ACI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,109.543
L0159,2026-03-27,13,ACI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,109.992
L0159,2026-03-27,13,ACI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,111.625
L0159,2026-03-27,13,ACI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,108.648
L0159,2026-03-27,13,ACI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,112.208
L0159,2026-03-27,13,ACI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,110.28
L0159,2026-03-27,13,ACI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,112.108
L0159,2026-03-27,13,ACI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,110.024
L0159,2026-03-27,13,ACI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,108.348
L0159,2026-03-27,13,ACI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,111.265
L0159,2026-03-27,13,ACI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,109.395
L0159,2026-03-27,13,ACI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,111.152
L0159,2026-03-27,13,ACI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,110.468
L0159,2026-03-27,13,ACI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,107.459
L0159,2026-03-27,13,ACI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,109.63
L0159,2026-03-27,13,ACI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,111.516
L0159,2026-03-27,13,ACI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,112.189
L0159,2026-03-27,13,ACI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,112.376
L0159,2026-03-27,13,ACI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,112.708
L0159,2026-03-27,13,ACI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,109.273
