date,day_index,meas_tool,site_id,repeat,cd_nm
2026-04-09,28,CDSEM-B,G07,4,110.705
2026-04-09,28,CDSEM-B,G07,5,110.391
2026-04-09,28,CDSEM-B,G08,1,111.239
2026-04-09,28,CDSEM-B,G08,2,110.723
2026-04-09,28,CDSEM-B,G08,3,111.047
2026-04-09,28,CDSEM-B,G08,4,110.811
2026-04-09,28,CDSEM-B,G08,5,111.463
2026-04-13,30,CDSEM-A,G00,1,112.058
2026-04-13,30,CDSEM-A,G00,2,111.23
2026-04-13,30,CDSEM-A,G00,3,111.621
2026-04-13,30,CDSEM-A,G00,4,111.303
2026-04-13,30,CDSEM-A,G00,5,111.59
2026-04-13,30,CDSEM-A,G01,1,113.556
2026-04-13,30,CDSEM-A,G01,2,113.196
2026-04-13,30,CDSEM-A,G01,3,113.676
2026-04-13,30,CDSEM-A,G01,4,113.619
2026-04-13,30,CDSEM-A,G01,5,114.011
2026-04-13,30,CDSEM-A,G02,1,110.901
2026-04-13,30,CDSEM-A,G02,2,111.216
2026-04-13,30,CDSEM-A,G02,3,110.554
2026-04-13,30,CDSEM-A,G02,4,110.619
2026-04-13,30,CDSEM-A,G02,5,110.547
2026-04-13,30,CDSEM-A,G03,1,110.149
2026-04-13,30,CDSEM-A,G03,2,109.76
2026-04-13,30,CDSEM-A,G03,3,109.234
2026-04-13,30,CDSEM-A,G03,4,110.485
2026-04-13,30,CDSEM-A,G03,5,110.619
2026-04-13,30,CDSEM-A,G04,1,111.576
2026-04-13,30,CDSEM-A,G04,2,111.776
2026-04-13,30,CDSEM-A,G04,3,111.718
2026-04-13,30,CDSEM-A,G04,4,111.661
2026-04-13,30,CDSEM-A,G04,5,111.398
2026-04-13,30,CDSEM-A,G05,1,110.844
2026-04-13,30,CDSEM-A,G05,2,110.684
2026-04-13,30,CDSEM-A,G05,3,111.233
2026-04-13,30,CDSEM-A,G05,4,110.422
2026-04-13,30,CDSEM-A,G05,5,110.905
2026-04-13,30,CDSEM-A,G06,1,111.549
2026-04-13,30,CDSEM-A,G06,2,111.228
2026-04-13,30,CDSEM-A,G06,3,111.356
2026-04-13,30,CDSEM-A,G06,4,111.48
2026-04-13,30,CDSEM-A,G06,5,111.746
2026-04-13,30,CDSEM-A,G07,1,110.255
2026-04-13,30,CDSEM-A,G07,2,110.367
2026-04-13,30,CDSEM-A,G07,3,110.191
2026-04-13,30,CDSEM-A,G07,4,110.29
2026-04-13,30,CDSEM-A,G07,5,110.245
2026-04-13,30,CDSEM-A,G08,1,110.715
2026-04-13,30,CDSEM-A,G08,2,110.691
2026-04-13,30,CDSEM-A,G08,3,110.343
2026-04-13,30,CDSEM-A,G08,4,110.803
2026-04-13,30,CDSEM-A,G08,5,110.606
2026-04-13,30,CDSEM-B,G00,1,111.649
2026-04-13,30,CDSEM-B,G00,2,111.263
2026-04-13,30,CDSEM-B,G00,3,112.327
2026-04-13,30,CDSEM-B,G00,4,112.1
2026-04-13,30,CDSEM-B,G00,5,112.193
2026-04-13,30,CDSEM-B,G01,1,113.85
2026-04-13,30,CDSEM-B,G01,2,113.797
2026-04-13,30,CDSEM-B,G01,3,114.053
2026-04-13,30,CDSEM-B,G01,4,113.604
2026-04-13,30,CDSEM-B,G01,5,113.792
2026-04-13,30,CDSEM-B,G02,1,111.268
2026-04-13,30,CDSEM-B,G02,2,111.217
2026-04-13,30,CDSEM-B,G02,3,111.232
2026-04-13,30,CDSEM-B,G02,4,110.941
2026-04-13,30,CDSEM-B,G02,5,111.413
2026-04-13,30,CDSEM-B,G03,1,110.347
2026-04-13,30,CDSEM-B,G03,2,110.687
2026-04-13,30,CDSEM-B,G03,3,110.256
2026-04-13,30,CDSEM-B,G03,4,110.209
2026-04-13,30,CDSEM-B,G03,5,109.792
2026-04-13,30,CDSEM-B,G04,1,111.765
2026-04-13,30,CDSEM-B,G04,2,112.083
2026-04-13,30,CDSEM-B,G04,3,111.284
2026-04-13,30,CDSEM-B,G04,4,111.217
2026-04-13,30,CDSEM-B,G04,5,111.215
2026-04-13,30,CDSEM-B,G05,1,110.699
2026-04-13,30,CDSEM-B,G05,2,111.392
2026-04-13,30,CDSEM-B,G05,3,111.494
2026-04-13,30,CDSEM-B,G05,4,111.113
2026-04-13,30,CDSEM-B,G05,5,111.434
2026-04-13,30,CDSEM-B,G06,1,111.625
2026-04-13,30,CDSEM-B,G06,2,111.938
2026-04-13,30,CDSEM-B,G06,3,112.175
2026-04-13,30,CDSEM-B,G06,4,112.026
2026-04-13,30,CDSEM-B,G06,5,111.878
2026-04-13,30,CDSEM-B,G07,1,110.713
2026-04-13,30,CDSEM-B,G07,2,110.732
2026-04-13,30,CDSEM-B,G07,3,110.781
2026-04-13,30,CDSEM-B,G07,4,110.851
2026-04-13,30,CDSEM-B,G07,5,110.711
2026-04-13,30,CDSEM-B,G08,1,110.495
2026-04-13,30,CDSEM-B,G08,2,110.888
2026-04-13,30,CDSEM-B,G08,3,110.625
2026-04-13,30,CDSEM-B,G08,4,111.162
2026-04-13,30,CDSEM-B,G08,5,110.558
2026-04-16,33,CDSEM-A,G00,1,111.803
2026-04-16,33,CDSEM-A,G00,2,111.447
2026-04-16,33,CDSEM-A,G00,3,111.798
2026-04-16,33,CDSEM-A,G00,4,111.324
2026-04-16,33,CDSEM-A,G00,5,111.675
2026-04-16,33,CDSEM-A,G01,1,113.623
2026-04-16,33,CDSEM-A,G01,2,113.078
2026-04-16,33,CDSEM-A,G01,3,113.441
2026-04-16,33,CDSEM-A,G01,4,113.658
2026-04-16,33,CDSEM-A,G01,5,113.663
2026-04-16,33,CDSEM-A,G02,1,110.382
2026-04-16,33,CDSEM-A,G02,2,110.819
2026-04-16,33,CDSEM-A,G02,3,110.192
2026-04-16,33,CDSEM-A,G02,4,111.38
2026-04-16,33,CDSEM-A,G02,5,110.837
2026-04-16,33,CDSEM-A,G03,1,109.896
2026-04-16,33,CDSEM-A,G03,2,110.205
2026-04-16,33,CDSEM-A,G03,3,109.684
2026-04-16,33,CDSEM-A,G03,4,110.221
2026-04-16,33,CDSEM-A,G03,5,109.476
2026-04-16,33,CDSEM-A,G04,1,111.504
2026-04-16,33,CDSEM-A,G04,2,111.54
2026-04-16,33,CDSEM-A,G04,3,111.891
2026-04-16,33,CDSEM-A,G04,4,110.97
2026-04-16,33,CDSEM-A,G04,5,111.466
2026-04-16,33,CDSEM-A,G05,1,111.573
2026-04-16,33,CDSEM-A,G05,2,110.857
2026-04-16,33,CDSEM-A,G05,3,111.207
2026-04-16,33,CDSEM-A,G05,4,110.854
2026-04-16,33,CDSEM-A,G05,5,110.984
2026-04-16,33,CDSEM-A,G06,1,111.82
2026-04-16,33,CDSEM-A,G06,2,111.679
2026-04-16,33,CDSEM-A,G06,3,111.666
2026-04-16,33,CDSEM-A,G06,4,111.537
2026-04-16,33,CDSEM-A,G06,5,111.799
2026-04-16,33,CDSEM-A,G07,1,109.854
2026-04-16,33,CDSEM-A,G07,2,109.896
2026-04-16,33,CDSEM-A,G07,3,110.379
2026-04-16,33,CDSEM-A,G07,4,110.376
2026-04-16,33,CDSEM-A,G07,5,110.315
2026-04-16,33,CDSEM-A,G08,1,110.265
2026-04-16,33,CDSEM-A,G08,2,110.994
2026-04-16,33,CDSEM-A,G08,3,111.211
2026-04-16,33,CDSEM-A,G08,4,110.522
2026-04-16,33,CDSEM-A,G08,5,110.894
2026-04-16,33,CDSEM-B,G00,1,111.804
2026-04-16,33,CDSEM-B,G00,2,112.32
2026-04-16,33,CDSEM-B,G00,3,111.398
2026-04-16,33,CDSEM-B,G00,4,112.275
2026-04-16,33,CDSEM-B,G00,5,112.013
2026-04-16,33,CDSEM-B,G01,1,113.922
2026-04-16,33,CDSEM-B,G01,2,113.667
2026-04-16,33,CDSEM-B,G01,3,114.046
2026-04-16,33,CDSEM-B,G01,4,114.24
2026-04-16,33,CDSEM-B,G01,5,114.432
2026-04-16,33,CDSEM-B,G02,1,110.375
2026-04-16,33,CDSEM-B,G02,2,111.007
2026-04-16,33,CDSEM-B,G02,3,111.511
2026-04-16,33,CDSEM-B,G02,4,111.404
2026-04-16,33,CDSEM-B,G02,5,110.84
2026-04-16,33,CDSEM-B,G03,1,110.538
2026-04-16,33,CDSEM-B,G03,2,110.654
2026-04-16,33,CDSEM-B,G03,3,109.815
2026-04-16,33,CDSEM-B,G03,4,110.371
2026-04-16,33,CDSEM-B,G03,5,109.83
2026-04-16,33,CDSEM-B,G04,1,111.141
2026-04-16,33,CDSEM-B,G04,2,112.067
2026-04-16,33,CDSEM-B,G04,3,111.277
2026-04-16,33,CDSEM-B,G04,4,111.703
2026-04-16,33,CDSEM-B,G04,5,111.61
2026-04-16,33,CDSEM-B,G05,1,111.1
2026-04-16,33,CDSEM-B,G05,2,111.482
2026-04-16,33,CDSEM-B,G05,3,111.138
2026-04-16,33,CDSEM-B,G05,4,111.433
2026-04-16,33,CDSEM-B,G05,5,111.633
2026-04-16,33,CDSEM-B,G06,1,112.188
2026-04-16,33,CDSEM-B,G06,2,112.492
2026-04-16,33,CDSEM-B,G06,3,112.156
2026-04-16,33,CDSEM-B,G06,4,111.647
2026-04-16,33,CDSEM-B,G06,5,111.574
2026-04-16,33,CDSEM-B,G07,1,110.582
2026-04-16,33,CDSEM-B,G07,2,110.717
2026-04-16,33,CDSEM-B,G07,3,110.502
2026-04-16,33,CDSEM-B,G07,4,110.349
2026-04-16,33,CDSEM-B,G07,5,110.25
2026-04-16,33,CDSEM-B,G08,1,110.767
2026-04-16,33,CDSEM-B,G08,2,111.131
2026-04-16,33,CDSEM-B,G08,3,110.926
2026-04-16,33,CDSEM-B,G08,4,110.816
2026-04-16,33,CDSEM-B,G08,5,110.557
2026-04-20,35,CDSEM-A,G00,1,111.521
2026-04-20,35,CDSEM-A,G00,2,111.188
2026-04-20,35,CDSEM-A,G00,3,112.002
2026-04-20,35,CDSEM-A,G00,4,111.26
2026-04-20,35,CDSEM-A,G00,5,111.37
2026-04-20,35,CDSEM-A,G01,1,113.338
2026-04-20,35,CDSEM-A,G01,2,113.716
2026-04-20,35,CDSEM-A,G01,3,113.878
2026-04-20,35,CDSEM-A,G01,4,113.912
2026-04-20,35,CDSEM-A,G01,5,113.304
2026-04-20,35,CDSEM-A,G02,1,110.641
2026-04-20,35,CDSEM-A,G02,2,111.06
2026-04-20,35,CDSEM-A,G02,3,110.547
2026-04-20,35,CDSEM-A,G02,4,110.576
2026-04-20,35,CDSEM-A,G02,5,111.324
2026-04-20,35,CDSEM-A,G03,1,110.229
2026-04-20,35,CDSEM-A,G03,2,109.68
2026-04-20,35,CDSEM-A,G03,3,110.309
2026-04-20,35,CDSEM-A,G03,4,110.025
2026-04-20,35,CDSEM-A,G03,5,110.054
2026-04-20,35,CDSEM-A,G04,1,110.932
2026-04-20,35,CDSEM-A,G04,2,111.077
2026-04-20,35,CDSEM-A,G04,3,111.318
2026-04-20,35,CDSEM-A,G04,4,112.186
2026-04-20,35,CDSEM-A,G04,5,111.334
2026-04-20,35,CDSEM-A,G05,1,110.961
2026-04-20,35,CDSEM-A,G05,2,110.377
2026-04-20,35,CDSEM-A,G05,3,111.226
2026-04-20,35,CDSEM-A,G05,4,110.777
2026-04-20,35,CDSEM-A,G05,5,110.713
2026-04-20,35,CDSEM-A,G06,1,111.649
2026-04-20,35,CDSEM-A,G06,2,111.669
2026-04-20,35,CDSEM-A,G06,3,111.999
2026-04-20,35,CDSEM-A,G06,4,111.95
2026-04-20,35,CDSEM-A,G06,5,111.963
2026-04-20,35,CDSEM-A,G07,1,110.752
2026-04-20,35,CDSEM-A,G07,2,110.404
2026-04-20,35,CDSEM-A,G07,3,110.029
2026-04-20,35,CDSEM-A,G07,4,110.218
2026-04-20,35,CDSEM-A,G07,5,110.161
2026-04-20,35,CDSEM-A,G08,1,111.285
2026-04-20,35,CDSEM-A,G08,2,110.857
2026-04-20,35,CDSEM-A,G08,3,110.948
2026-04-20,35,CDSEM-A,G08,4,110.347
2026-04-20,35,CDSEM-A,G08,5,110.433
2026-04-20,35,CDSEM-B,G00,1,112.763
2026-04-20,35,CDSEM-B,G00,2,113.245
2026-04-20,35,CDSEM-B,G00,3,112.997
2026-04-20,35,CDSEM-B,G00,4,112.839
2026-04-20,35,CDSEM-B,G00,5,112.805
2026-04-20,35,CDSEM-B,G01,1,115.067
2026-04-20,35,CDSEM-B,G01,2,114.964
2026-04-20,35,CDSEM-B,G01,3,115.091
2026-04-20,35,CDSEM-B,G01,4,115.456
2026-04-20,35,CDSEM-B,G01,5,115.425
2026-04-20,35,CDSEM-B,G02,1,112.466
2026-04-20,35,CDSEM-B,G02,2,112.344
2026-04-20,35,CDSEM-B,G02,3,112.042
2026-04-20,35,CDSEM-B,G02,4,112.342
2026-04-20,35,CDSEM-B,G02,5,112.483
2026-04-20,35,CDSEM-B,G03,1,110.972
2026-04-20,35,CDSEM-B,G03,2,111.401
2026-04-20,35,CDSEM-B,G03,3,111.275
2026-04-20,35,CDSEM-B,G03,4,111.577
2026-04-20,35,CDSEM-B,G03,5,110.68
2026-04-20,35,CDSEM-B,G04,1,112.533
2026-04-20,35,CDSEM-B,G04,2,113.216
2026-04-20,35,CDSEM-B,G04,3,112.587
2026-04-20,35,CDSEM-B,G04,4,112.929
2026-04-20,35,CDSEM-B,G04,5,112.801
2026-04-20,35,CDSEM-B,G05,1,112.459
2026-04-20,35,CDSEM-B,G05,2,111.948
2026-04-20,35,CDSEM-B,G05,3,112.701
2026-04-20,35,CDSEM-B,G05,4,112.705
2026-04-20,35,CDSEM-B,G05,5,112.266
2026-04-20,35,CDSEM-B,G06,1,112.943
2026-04-20,35,CDSEM-B,G06,2,113.465
2026-04-20,35,CDSEM-B,G06,3,113.626
2026-04-20,35,CDSEM-B,G06,4,112.945
2026-04-20,35,CDSEM-B,G06,5,113.88
2026-04-20,35,CDSEM-B,G07,1,111.592
2026-04-20,35,CDSEM-B,G07,2,111.53
2026-04-20,35,CDSEM-B,G07,3,112.092
2026-04-20,35,CDSEM-B,G07,4,111.93
2026-04-20,35,CDSEM-B,G07,5,111.827
2026-04-20,35,CDSEM-B,G08,1,112.432
2026-04-20,35,CDSEM-B,G08,2,112.467
2026-04-20,35,CDSEM-B,G08,3,111.987
2026-04-20,35,CDSEM-B,G08,4,112.078
2026-04-20,35,CDSEM-B,G08,5,112.695
2026-04-23,38,CDSEM-A,G00,1,111.827
2026-04-23,38,CDSEM-A,G00,2,111.929
2026-04-23,38,CDSEM-A,G00,3,111.92
2026-04-23,38,CDSEM-A,G00,4,111.934
2026-04-23,38,CDSEM-A,G00,5,111.568
2026-04-23,38,CDSEM-A,G01,1,113.228
2026-04-23,38,CDSEM-A,G01,2,113.77
2026-04-23,38,CDSEM-A,G01,3,114.366
2026-04-23,38,CDSEM-A,G01,4,113.695
2026-04-23,38,CDSEM-A,G01,5,113.35
2026-04-23,38,CDSEM-A,G02,1,110.39
2026-04-23,38,CDSEM-A,G02,2,110.235
2026-04-23,38,CDSEM-A,G02,3,110.627
2026-04-23,38,CDSEM-A,G02,4,110.788
2026-04-23,38,CDSEM-A,G02,5,110.25
2026-04-23,38,CDSEM-A,G03,1,109.793
2026-04-23,38,CDSEM-A,G03,2,110.647
2026-04-23,38,CDSEM-A,G03,3,110.11
2026-04-23,38,CDSEM-A,G03,4,109.298
2026-04-23,38,CDSEM-A,G03,5,110.641
2026-04-23,38,CDSEM-A,G04,1,111.498
2026-04-23,38,CDSEM-A,G04,2,111.533
2026-04-23,38,CDSEM-A,G04,3,111.347
2026-04-23,38,CDSEM-A,G04,4,111.372
2026-04-23,38,CDSEM-A,G04,5,111.159
2026-04-23,38,CDSEM-A,G05,1,110.598
2026-04-23,38,CDSEM-A,G05,2,111.239
2026-04-23,38,CDSEM-A,G05,3,111.193
2026-04-23,38,CDSEM-A,G05,4,110.898
2026-04-23,38,CDSEM-A,G05,5,110.903
2026-04-23,38,CDSEM-A,G06,1,111.963
2026-04-23,38,CDSEM-A,G06,2,111.436
2026-04-23,38,CDSEM-A,G06,3,111.851
2026-04-23,38,CDSEM-A,G06,4,111.101
2026-04-23,38,CDSEM-A,G06,5,112.236
2026-04-23,38,CDSEM-A,G07,1,110.68
2026-04-23,38,CDSEM-A,G07,2,109.64
2026-04-23,38,CDSEM-A,G07,3,110.35
2026-04-23,38,CDSEM-A,G07,4,109.799
2026-04-23,38,CDSEM-A,G07,5,110.371
2026-04-23,38,CDSEM-A,G08,1,110.643
2026-04-23,38,CDSEM-A,G08,2,110.876
2026-04-23,38,CDSEM-A,G08,3,110.588
2026-04-23,38,CDSEM-A,G08,4,110.69
2026-04-23,38,CDSEM-A,G08,5,110.709
2026-04-23,38,CDSEM-B,G00,1,115.013
2026-04-23,38,CDSEM-B,G00,2,114.493
2026-04-23,38,CDSEM-B,G00,3,114.753
2026-04-23,38,CDSEM-B,G00,4,114.673
2026-04-23,38,CDSEM-B,G00,5,114.442
2026-04-23,38,CDSEM-B,G01,1,117.238
2026-04-23,38,CDSEM-B,G01,2,117.399
2026-04-23,38,CDSEM-B,G01,3,116.376
2026-04-23,38,CDSEM-B,G01,4,116.672
2026-04-23,38,CDSEM-B,G01,5,116.786
2026-04-23,38,CDSEM-B,G02,1,114.346
2026-04-23,38,CDSEM-B,G02,2,114.046
2026-04-23,38,CDSEM-B,G02,3,113.431
2026-04-23,38,CDSEM-B,G02,4,114.574
2026-04-23,38,CDSEM-B,G02,5,114.177
2026-04-23,38,CDSEM-B,G03,1,113.116
2026-04-23,38,CDSEM-B,G03,2,113.308
2026-04-23,38,CDSEM-B,G03,3,113.397
2026-04-23,38,CDSEM-B,G03,4,113.476
2026-04-23,38,CDSEM-B,G03,5,113.594
2026-04-23,38,CDSEM-B,G04,1,114.656
2026-04-23,38,CDSEM-B,G04,2,114.693
2026-04-23,38,CDSEM-B,G04,3,114.955
2026-04-23,38,CDSEM-B,G04,4,114.337
2026-04-23,38,CDSEM-B,G04,5,115.202
2026-04-23,38,CDSEM-B,G05,1,114.175
2026-04-23,38,CDSEM-B,G05,2,114.514
2026-04-23,38,CDSEM-B,G05,3,114.101
2026-04-23,38,CDSEM-B,G05,4,113.794
2026-04-23,38,CDSEM-B,G05,5,113.991
2026-04-23,38,CDSEM-B,G06,1,115.068
2026-04-23,38,CDSEM-B,G06,2,115.37
2026-04-23,38,CDSEM-B,G06,3,113.951
2026-04-23,38,CDSEM-B,G06,4,115.256
2026-04-23,38,CDSEM-B,G06,5,114.753
2026-04-23,38,CDSEM-B,G07,1,113.916
2026-04-23,38,CDSEM-B,G07,2,113.893
2026-04-23,38,CDSEM-B,G07,3,113.282
2026-04-23,38,CDSEM-B,G07,4,113.808
2026-04-23,38,CDSEM-B,G07,5,113.287
2026-04-23,38,CDSEM-B,G08,1,113.96
2026-04-23,38,CDSEM-B,G08,2,114.544
2026-04-23,38,CDSEM-B,G08,3,114.23
2026-04-23,38,CDSEM-B,G08,4,114.456
2026-04-23,38,CDSEM-B,G08,5,113.808
